transaction_id,transaction_date,transaction_time,store_id,store_name,region,product_id,product_name,category,quantity,unit_price,total_amount,discount_percent,discount_amount,final_amount,payment_method,customer_id,customer_segment,sales_person_id,promotion_code
TXN14134D9CC34B,2023-12-05,06:21:20,ST012,Campbellfurt Mall,North,PRD9348,Children Book,Books,2,303.79,607.58,15,91.14,516.44,Debit Card,CUST20754,Budget,EMP705,
TXN29A8EB2AAEDD,2024-05-26,06:21:20,ST015,West Audreyland Mall,South,PRD3150,Dumbbell,Sports,2,457.49,914.98,15,137.25,777.73,Cash,CUST68884,VIP,EMP301,
TXND2FE36557DC5,2024-04-08,06:21:20,ST013,West Reginaldfort Mall,North,PRD9844,Puzzle,Toys,1,339.22,339.22,0,0.0,339.22,Credit Card,CUST60689,Standard,EMP747,
TXNBB4E1B8BA392,2025-08-11,06:21:20,ST016,Port Michael Mall,South,PRD7171,Building Blocks,Toys,5,239.75,1198.75,5,59.94,1138.81,Debit Card,CUST54943,VIP,EMP525,
TXN3A6782585039,2025-03-17,06:21:20,ST006,Jenniferchester Mall,South,PRD3252,Car Charger,Automotive,3,261.26,783.78,0,0.0,783.78,Cash,CUST52353,Budget,EMP332,WELCOME15
TXN23437D5EC34C,2024-02-05,06:21:20,ST002,Boltonmouth Mall,North,PRD7772,Cookbook,Books,1,308.53,308.53,20,61.71,246.82,Cash,CUST30428,Premium,EMP611,WELCOME15
TXN9C0F1E659CC7,2025-06-23,06:21:20,ST017,East Ann Mall,Central,PRD6163,Car Tire,Automotive,5,55.08,275.4,20,55.08,220.32,Debit Card,CUST29363,VIP,EMP701,
TXN2C9B38AA5BA2,2024-08-18,06:21:20,ST011,Amberfort Mall,West,PRD6430,Foundation,Beauty,3,299.3,897.9,15,134.69,763.21,Cash,CUST35098,Budget,EMP727,WELCOME15
TXN9BD3419A8C4D,2024-11-29,06:21:20,ST016,Port Michael Mall,South,PRD2560,Smart Watch,Electronics,2,258.3,516.6,5,25.83,490.77,Credit Card,CUST29713,Premium,EMP206,
TXNA49658EEB375,2025-03-09,06:21:20,ST008,New Daniel Mall,Central,PRD6931,Smartphone,Electronics,5,324.35,1621.75,0,0.0,1621.75,Debit Card,CUST12046,VIP,EMP298,
TXNF7B21EAD6E27,2024-01-02,06:21:20,ST010,Harveyfurt Mall,Central,PRD1490,Cookbook,Books,3,25.41,76.23,20,15.25,60.98,Debit Card,CUST21684,VIP,EMP954,SAVE10
TXN50041F47268E,2023-10-14,06:21:20,ST010,Harveyfurt Mall,Central,PRD8765,Car Cover,Automotive,4,73.93,295.72,5,14.79,280.93,Digital Wallet,CUST95896,Budget,EMP353,
TXN06FEBE177CB6,2023-12-06,06:21:20,ST006,Jenniferchester Mall,South,PRD6342,Engine Oil,Automotive,5,123.53,617.65,15,92.65,525.0,Credit Card,CUST85891,Standard,EMP946,
TXN3F053114E938,2025-06-15,06:21:20,ST009,Chavezfurt Mall,North,PRD4260,Car Tire,Automotive,5,170.65,853.25,10,85.33,767.92,Digital Wallet,CUST82289,VIP,EMP254,WELCOME15
TXNF2B5CBB06ED9,2023-11-29,06:21:20,ST016,Port Michael Mall,South,PRD8304,Hair Dryer,Beauty,1,362.95,362.95,20,72.59,290.36,Digital Wallet,CUST55077,Budget,EMP900,
TXN4A6E3C322201,2023-11-09,06:21:20,ST016,Port Michael Mall,South,PRD5246,Magazine,Books,4,91.84,367.36,15,55.1,312.26,Cash,CUST91900,VIP,EMP861,
TXNC8505E318440,2024-10-02,06:21:20,ST003,Rodriguezhaven Mall,East,PRD8041,Jacket,Clothing,1,97.67,97.67,15,14.65,83.02,Debit Card,CUST11956,Premium,EMP214,SUMMER20
TXN430C63E071A5,2024-12-25,06:21:20,ST001,Port Jessica Mall,North,PRD2348,Bicycle,Sports,3,185.71,557.13,5,27.86,529.27,Credit Card,CUST36339,Budget,EMP778,
TXN2A166BAED6D9,2024-12-24,06:21:20,ST010,Harveyfurt Mall,Central,PRD7219,Doll,Toys,4,424.96,1699.84,15,254.98,1444.86,Cash,CUST49340,Standard,EMP162,BULK5
TXN55EC6D97BE69,2024-09-25,06:21:20,ST010,Harveyfurt Mall,Central,PRD8199,Skincare Set,Beauty,3,479.96,1439.88,0,0.0,1439.88,Credit Card,CUST74851,Standard,EMP216,
TXN21C8C5D7B39A,2024-06-22,06:21:20,ST006,Jenniferchester Mall,South,PRD1614,Magazine,Books,1,22.75,22.75,0,0.0,22.75,Credit Card,CUST61941,VIP,EMP394,SUMMER20
TXNF0F435AEEFF7,2024-03-15,06:21:20,ST003,Rodriguezhaven Mall,East,PRD9558,Nail Polish,Beauty,5,120.36,601.8,5,30.09,571.71,Cash,CUST77188,Standard,EMP402,
TXN7057E1D3D29A,2025-01-27,06:21:20,ST018,North Erika Mall,Central,PRD2465,Building Blocks,Toys,5,329.37,1646.85,20,329.37,1317.48,Debit Card,CUST53799,Standard,EMP928,WELCOME15
TXN078A7F495D15,2024-02-18,06:21:20,ST002,Boltonmouth Mall,North,PRD8349,Technical Manual,Books,2,42.84,85.68,15,12.85,72.83,Credit Card,CUST26839,Budget,EMP307,
TXN7E519E211B1B,2025-07-30,06:21:20,ST014,Timothychester Mall,North,PRD2636,Bicycle,Sports,5,253.9,1269.5,15,190.42,1079.08,Credit Card,CUST88365,Standard,EMP777,SAVE10
TXN6E5EC87406FD,2023-08-23,06:21:20,ST012,Campbellfurt Mall,North,PRD6957,Hair Dryer,Beauty,5,399.19,1995.95,5,99.8,1896.15,Credit Card,CUST71835,Budget,EMP736,
TXN3A896AAD633B,2024-08-26,06:21:20,ST006,Jenniferchester Mall,South,PRD7826,Building Blocks,Toys,3,103.71,311.13,10,31.11,280.02,Credit Card,CUST53722,Premium,EMP196,SUMMER20
TXN8FB20107D7DF,2024-01-02,06:21:20,ST014,Timothychester Mall,North,PRD6181,Bicycle,Sports,1,126.5,126.5,15,18.97,107.53,Debit Card,CUST49084,Standard,EMP363,
TXN356A81BC6C86,2025-05-03,06:21:20,ST012,Campbellfurt Mall,North,PRD6639,Jeans,Clothing,2,359.43,718.86,20,143.77,575.09,Digital Wallet,CUST99776,Budget,EMP928,SAVE10
TXNAC1DC9F1954C,2023-12-09,06:21:20,ST012,Campbellfurt Mall,North,PRD3327,Dress,Clothing,5,470.03,2350.15,20,470.03,1880.12,Credit Card,CUST92479,VIP,EMP589,
TXN60905CABB65F,2024-03-02,06:21:20,ST009,Chavezfurt Mall,North,PRD2596,Remote Car,Toys,1,221.53,221.53,10,22.15,199.38,Digital Wallet,CUST13799,Budget,EMP864,
TXNEA65CF949293,2024-04-27,06:21:20,ST009,Chavezfurt Mall,North,PRD9846,Remote Car,Toys,5,102.79,513.95,5,25.7,488.25,Digital Wallet,CUST18091,VIP,EMP432,
TXNDA5F5ECD8857,2024-01-06,06:21:20,ST003,Rodriguezhaven Mall,East,PRD7362,Jeans,Clothing,5,143.24,716.2,15,107.43,608.77,Digital Wallet,CUST74852,Standard,EMP819,
TXN08585D6179D6,2024-06-08,06:21:20,ST018,North Erika Mall,Central,PRD7579,Headphones,Electronics,2,159.59,319.18,5,15.96,303.22,Credit Card,CUST62752,Premium,EMP853,
TXN15552813BA04,2024-03-05,06:21:20,ST012,Campbellfurt Mall,North,PRD7264,Laptop,Electronics,5,408.61,2043.05,15,306.46,1736.59,Debit Card,CUST98166,Budget,EMP157,
TXNAE922A13DA79,2024-03-15,06:21:20,ST014,Timothychester Mall,North,PRD5696,Dumbbell,Sports,4,42.47,169.88,15,25.48,144.4,Cash,CUST39797,VIP,EMP513,
TXNB441CB37D769,2025-01-30,06:21:20,ST014,Timothychester Mall,North,PRD2445,Floor Mats,Automotive,3,148.85,446.55,5,22.33,424.22,Debit Card,CUST51080,Budget,EMP600,
TXN2EC956895C3B,2024-09-06,06:21:20,ST001,Port Jessica Mall,North,PRD8700,Smart Watch,Electronics,1,232.16,232.16,5,11.61,220.55,Digital Wallet,CUST32162,Standard,EMP390,
TXN52A7FA7791D6,2025-05-15,06:21:20,ST018,North Erika Mall,Central,PRD6151,Shoes,Clothing,1,368.42,368.42,5,18.42,350.0,Credit Card,CUST74663,Budget,EMP292,
TXN677AA508C6E3,2025-08-12,06:21:20,ST001,Port Jessica Mall,North,PRD8808,Dumbbell,Sports,2,386.34,772.68,15,115.9,656.78,Debit Card,CUST36368,Standard,EMP564,
TXN87346A069619,2024-04-30,06:21:20,ST013,West Reginaldfort Mall,North,PRD5891,Hair Dryer,Beauty,4,194.88,779.52,0,0.0,779.52,Debit Card,CUST82292,VIP,EMP414,BULK5
TXNCD10CECBF7C8,2024-12-10,06:21:20,ST007,East Seanborough Mall,North,PRD5368,Floor Mats,Automotive,5,41.68,208.4,5,10.42,197.98,Digital Wallet,CUST58200,VIP,EMP978,
TXN8E4D0E1D0446,2025-06-20,06:21:20,ST005,Welchhaven Mall,South,PRD6050,Camera,Electronics,3,299.46,898.38,5,44.92,853.46,Digital Wallet,CUST84175,Premium,EMP267,
TXNC10BAF2A9AEB,2025-06-21,06:21:20,ST003,Rodriguezhaven Mall,East,PRD2322,Hair Dryer,Beauty,4,218.58,874.32,0,0.0,874.32,Digital Wallet,CUST45004,Premium,EMP707,
TXN20B82D95A21F,2023-12-10,06:21:20,ST006,Jenniferchester Mall,South,PRD4704,Running Shoes,Sports,5,247.24,1236.2,20,247.24,988.96,Debit Card,CUST31094,Premium,EMP918,
TXN7E074FEBD8DE,2025-06-08,06:21:20,ST003,Rodriguezhaven Mall,East,PRD2008,Floor Mats,Automotive,3,219.11,657.33,15,98.6,558.73,Debit Card,CUST22237,Standard,EMP623,
TXN87D0FAB1030E,2025-04-16,06:21:20,ST008,New Daniel Mall,Central,PRD6603,Hat,Clothing,2,69.86,139.72,15,20.96,118.76,Debit Card,CUST55315,Standard,EMP810,
TXNE4C5C7C0DA1A,2024-04-01,06:21:20,ST006,Jenniferchester Mall,South,PRD8895,Foundation,Beauty,2,454.99,909.98,0,0.0,909.98,Credit Card,CUST97764,Budget,EMP149,
TXN1F53037AD025,2024-07-20,06:21:20,ST018,North Erika Mall,Central,PRD5442,Floor Mats,Automotive,1,140.79,140.79,20,28.16,112.63,Credit Card,CUST30808,VIP,EMP373,
TXNCC601E3F778C,2025-01-29,06:21:20,ST015,West Audreyland Mall,South,PRD3348,Car Charger,Automotive,1,190.0,190.0,5,9.5,180.5,Digital Wallet,CUST77360,VIP,EMP524,
TXN272C13159E64,2023-10-15,06:21:20,ST017,East Ann Mall,Central,PRD2632,Jacket,Clothing,4,348.54,1394.16,20,278.83,1115.33,Cash,CUST71346,VIP,EMP962,
TXNC96F93341D92,2024-02-02,06:21:20,ST015,West Audreyland Mall,South,PRD6864,Dress,Clothing,1,60.48,60.48,20,12.1,48.38,Debit Card,CUST63613,VIP,EMP456,
TXN7FC5C33651FA,2023-09-09,06:21:20,ST015,West Audreyland Mall,South,PRD5658,Skincare Set,Beauty,2,313.51,627.02,10,62.7,564.32,Cash,CUST72393,Budget,EMP463,BULK5
TXN370767A0A203,2025-07-01,06:21:20,ST009,Chavezfurt Mall,North,PRD3040,Plant Pot,Home & Garden,2,239.53,479.06,15,71.86,407.2,Cash,CUST95325,Budget,EMP179,
TXN9A9063A65B28,2025-07-01,06:21:20,ST002,Boltonmouth Mall,North,PRD5476,GPS Device,Automotive,1,41.18,41.18,20,8.24,32.94,Cash,CUST56876,VIP,EMP400,BULK5
TXNC4D60AF65D25,2025-07-23,06:21:20,ST012,Campbellfurt Mall,North,PRD2894,Laptop,Electronics,4,224.52,898.08,15,134.71,763.37,Credit Card,CUST55321,VIP,EMP391,SUMMER20
TXN53783B603F34,2025-02-14,06:21:20,ST010,Harveyfurt Mall,Central,PRD6887,Engine Oil,Automotive,2,89.52,179.04,5,8.95,170.09,Debit Card,CUST80156,VIP,EMP217,BULK5
TXN05CB2D53CB38,2023-12-18,06:21:20,ST004,Lake Michaelberg Mall,South,PRD1572,Engine Oil,Automotive,3,452.82,1358.46,0,0.0,1358.46,Debit Card,CUST16576,VIP,EMP622,
TXN9A7B87AB1805,2024-03-22,06:21:20,ST004,Lake Michaelberg Mall,South,PRD8541,Hair Dryer,Beauty,2,132.62,265.24,20,53.05,212.19,Credit Card,CUST97761,Standard,EMP881,
TXN967BBD921254,2025-03-10,06:21:20,ST005,Welchhaven Mall,South,PRD3258,Floor Mats,Automotive,3,316.99,950.97,0,0.0,950.97,Cash,CUST41690,Standard,EMP363,
TXN137573056551,2024-07-30,06:21:20,ST009,Chavezfurt Mall,North,PRD9723,Camera,Electronics,5,52.33,261.65,5,13.08,248.57,Credit Card,CUST81079,Premium,EMP757,
TXN006620D42DD1,2024-04-07,06:21:20,ST015,West Audreyland Mall,South,PRD8351,Car Charger,Automotive,2,470.57,941.14,0,0.0,941.14,Cash,CUST33943,Standard,EMP780,SUMMER20
TXND5674819A6D0,2024-04-28,06:21:20,ST002,Boltonmouth Mall,North,PRD2038,Action Figure,Toys,1,10.52,10.52,5,0.53,9.99,Credit Card,CUST38900,Standard,EMP375,WELCOME15
TXNADE390F737D4,2025-01-12,06:21:20,ST006,Jenniferchester Mall,South,PRD5053,Dress,Clothing,4,339.84,1359.36,15,203.9,1155.46,Debit Card,CUST74395,Budget,EMP680,
TXN42655DC103AD,2024-05-10,06:21:20,ST012,Campbellfurt Mall,North,PRD9120,Car Cover,Automotive,2,477.94,955.88,10,95.59,860.29,Digital Wallet,CUST92814,VIP,EMP348,
TXN76C1CB839F7C,2024-04-10,06:21:20,ST010,Harveyfurt Mall,Central,PRD5274,Skincare Set,Beauty,2,289.85,579.7,15,86.95,492.75,Debit Card,CUST30303,Budget,EMP418,
TXNEC4DE213FE09,2024-11-10,06:21:20,ST020,Lake Gary Mall,Central,PRD6931,Board Game,Toys,4,428.22,1712.88,15,256.93,1455.95,Debit Card,CUST64099,Standard,EMP977,
TXN1B4D01EF88D9,2023-08-21,06:21:20,ST008,New Daniel Mall,Central,PRD1989,Kitchen Set,Home & Garden,3,279.99,839.97,0,0.0,839.97,Digital Wallet,CUST87622,Premium,EMP253,
TXNEAB4E6092F83,2024-08-26,06:21:20,ST001,Port Jessica Mall,North,PRD1595,Skincare Set,Beauty,4,438.35,1753.4,15,263.01,1490.39,Debit Card,CUST18939,Budget,EMP593,SUMMER20
TXN515AF089519B,2024-08-17,06:21:20,ST003,Rodriguezhaven Mall,East,PRD4362,Action Figure,Toys,3,373.4,1120.2,5,56.01,1064.19,Cash,CUST96101,VIP,EMP882,
TXN26E10D55960A,2024-03-30,06:21:20,ST009,Chavezfurt Mall,North,PRD6312,Shoes,Clothing,3,336.29,1008.87,15,151.33,857.54,Cash,CUST34680,Premium,EMP558,
TXNE152229C3782,2024-10-26,06:21:20,ST007,East Seanborough Mall,North,PRD1276,Car Charger,Automotive,4,247.71,990.84,15,148.63,842.21,Digital Wallet,CUST84954,VIP,EMP632,WELCOME15
TXNCA16E586B83E,2025-03-24,06:21:20,ST013,West Reginaldfort Mall,North,PRD3803,Bed Sheet,Home & Garden,2,359.29,718.58,20,143.72,574.86,Cash,CUST39029,Premium,EMP119,
TXN59CC83271DFA,2024-03-27,06:21:20,ST015,West Audreyland Mall,South,PRD3342,Jacket,Clothing,1,142.02,142.02,10,14.2,127.82,Debit Card,CUST31531,Budget,EMP148,WELCOME15
TXN9C7CE19611D7,2024-11-01,06:21:20,ST013,West Reginaldfort Mall,North,PRD5323,Lipstick,Beauty,3,32.01,96.03,15,14.4,81.63,Digital Wallet,CUST31017,VIP,EMP639,
TXNA129F0C02947,2025-08-10,06:21:20,ST007,East Seanborough Mall,North,PRD4206,Skincare Set,Beauty,5,15.37,76.85,5,3.84,73.01,Credit Card,CUST35294,VIP,EMP476,
TXNAFD784B2C0BA,2024-11-24,06:21:20,ST015,West Audreyland Mall,South,PRD9845,Headphones,Electronics,4,227.84,911.36,10,91.14,820.22,Debit Card,CUST24417,Standard,EMP789,
TXN4FB8A2933596,2023-11-16,06:21:20,ST016,Port Michael Mall,South,PRD3496,Bed Sheet,Home & Garden,5,187.19,935.95,10,93.6,842.35,Digital Wallet,CUST44685,Standard,EMP703,
TXN809737A4CE39,2025-07-18,06:21:20,ST004,Lake Michaelberg Mall,South,PRD5452,Lipstick,Beauty,2,298.62,597.24,10,59.72,537.52,Debit Card,CUST47576,Premium,EMP432,
TXN0701C7494191,2025-06-18,06:21:20,ST006,Jenniferchester Mall,South,PRD1919,Jacket,Clothing,3,472.86,1418.58,10,141.86,1276.72,Credit Card,CUST74940,VIP,EMP711,
TXNC6B38BD07D97,2025-07-05,06:21:20,ST018,North Erika Mall,Central,PRD1453,Bed Sheet,Home & Garden,4,385.69,1542.76,15,231.41,1311.35,Cash,CUST23813,Premium,EMP101,
TXN9E67EB8F9F2D,2024-08-10,06:21:20,ST018,North Erika Mall,Central,PRD6365,Dumbbell,Sports,2,473.59,947.18,20,189.44,757.74,Debit Card,CUST52370,Premium,EMP153,
TXN58C5EC42F942,2025-03-16,06:21:20,ST003,Rodriguezhaven Mall,East,PRD9708,Foundation,Beauty,5,30.18,150.9,0,0.0,150.9,Digital Wallet,CUST41870,Standard,EMP846,
TXN3FADEAEC3FA7,2024-10-01,06:21:20,ST020,Lake Gary Mall,Central,PRD6200,Perfume,Beauty,2,487.73,975.46,5,48.77,926.69,Credit Card,CUST21970,Premium,EMP314,
TXN76B0728CC534,2023-08-25,06:21:20,ST020,Lake Gary Mall,Central,PRD4264,Lipstick,Beauty,3,255.38,766.14,15,114.92,651.22,Credit Card,CUST26348,Standard,EMP945,
TXNE3730F38DFF6,2024-05-24,06:21:20,ST020,Lake Gary Mall,Central,PRD3817,Shoes,Clothing,2,126.91,253.82,20,50.76,203.06,Debit Card,CUST32658,Budget,EMP572,
TXN90335CBBC6AD,2025-06-14,06:21:20,ST004,Lake Michaelberg Mall,South,PRD9405,Remote Car,Toys,3,55.79,167.37,5,8.37,159.0,Cash,CUST47231,Budget,EMP731,
TXNCDA9CE74B2C1,2023-11-17,06:21:20,ST014,Timothychester Mall,North,PRD3066,Shoes,Clothing,5,406.57,2032.85,0,0.0,2032.85,Credit Card,CUST38675,VIP,EMP655,
TXNE662C7351C2B,2023-10-24,06:21:20,ST018,North Erika Mall,Central,PRD9187,Hat,Clothing,2,286.81,573.62,20,114.72,458.9,Cash,CUST29061,VIP,EMP792,
TXNA1DF3A2A9BE9,2025-03-30,06:21:20,ST006,Jenniferchester Mall,South,PRD9156,Tablet,Electronics,3,18.26,54.78,5,2.74,52.04,Cash,CUST60094,Premium,EMP725,
TXNF84B0654C685,2024-10-21,06:21:20,ST008,New Daniel Mall,Central,PRD1396,Biography,Books,2,322.95,645.9,5,32.3,613.6,Credit Card,CUST14373,Premium,EMP509,
TXNE1FFBD9F5DCD,2025-04-18,06:21:20,ST008,New Daniel Mall,Central,PRD1216,Hat,Clothing,5,33.01,165.05,0,0.0,165.05,Cash,CUST16916,VIP,EMP337,
TXN71B9A9C6387F,2024-05-27,06:21:20,ST016,Port Michael Mall,South,PRD2699,GPS Device,Automotive,2,19.59,39.18,20,7.84,31.34,Digital Wallet,CUST48114,VIP,EMP176,
TXNF64BE0FE1E06,2024-06-29,06:21:20,ST002,Boltonmouth Mall,North,PRD5112,Board Game,Toys,5,314.86,1574.3,15,236.14,1338.16,Digital Wallet,CUST41885,Premium,EMP923,BULK5
TXND9C8399E3D42,2024-06-07,06:21:20,ST007,East Seanborough Mall,North,PRD1144,Board Game,Toys,4,72.85,291.4,0,0.0,291.4,Debit Card,CUST63698,Premium,EMP833,
TXN86BA93914AE8,2024-07-21,06:21:20,ST017,East Ann Mall,Central,PRD8134,Cookbook,Books,3,134.2,402.6,5,20.13,382.47,Debit Card,CUST31288,VIP,EMP286,
TXNB3B05797C8CD,2025-05-16,06:21:20,ST009,Chavezfurt Mall,North,PRD3676,Foundation,Beauty,3,486.29,1458.87,15,218.83,1240.04,Digital Wallet,CUST36806,Budget,EMP972,
TXNA34FB69FDB0A,2025-07-11,06:21:20,ST005,Welchhaven Mall,South,PRD5289,Dumbbell,Sports,2,233.95,467.9,15,70.18,397.72,Credit Card,CUST73526,VIP,EMP505,
TXN1D08D3E833D3,2023-09-30,06:21:20,ST010,Harveyfurt Mall,Central,PRD3719,Perfume,Beauty,3,357.83,1073.49,20,214.7,858.79,Cash,CUST44944,Budget,EMP689,
TXN8B0D526061B1,2023-10-23,06:21:20,ST010,Harveyfurt Mall,Central,PRD4940,GPS Device,Automotive,2,470.53,941.06,20,188.21,752.85,Debit Card,CUST72957,Standard,EMP666,
TXNB9D676AF1CA1,2025-02-22,06:21:20,ST003,Rodriguezhaven Mall,East,PRD5099,GPS Device,Automotive,1,433.18,433.18,10,43.32,389.86,Debit Card,CUST72076,Premium,EMP882,
TXN0744C759BABD,2023-09-22,06:21:20,ST004,Lake Michaelberg Mall,South,PRD8561,Floor Mats,Automotive,2,53.96,107.92,20,21.58,86.34,Debit Card,CUST76845,Budget,EMP624,SAVE10
TXN1EFC6CA49A60,2023-08-14,06:21:20,ST013,West Reginaldfort Mall,North,PRD3125,Sofa,Home & Garden,3,199.65,598.95,0,0.0,598.95,Debit Card,CUST63614,Budget,EMP596,
TXN851BC2AE1CC8,2023-09-21,06:21:20,ST017,East Ann Mall,Central,PRD4525,Dress,Clothing,1,135.44,135.44,20,27.09,108.35,Credit Card,CUST95525,VIP,EMP692,
TXND78D7A750BC9,2024-07-20,06:21:20,ST010,Harveyfurt Mall,Central,PRD1840,Tablet,Electronics,4,495.36,1981.44,5,99.07,1882.37,Digital Wallet,CUST75168,Standard,EMP148,BULK5
TXNF1A054B6E758,2023-10-01,06:21:20,ST006,Jenniferchester Mall,South,PRD9725,Bed Sheet,Home & Garden,4,371.55,1486.2,20,297.24,1188.96,Credit Card,CUST85825,Budget,EMP330,
TXND1D674E55379,2024-06-25,06:21:20,ST013,West Reginaldfort Mall,North,PRD6561,Floor Mats,Automotive,5,111.51,557.55,10,55.75,501.8,Credit Card,CUST14826,Budget,EMP648,SAVE10
TXN262276F2B4B9,2024-12-24,06:21:20,ST017,East Ann Mall,Central,PRD5903,Children Book,Books,4,29.96,119.84,10,11.98,107.86,Debit Card,CUST57157,Premium,EMP643,
TXND09ABAC2BF39,2025-06-08,06:21:20,ST012,Campbellfurt Mall,North,PRD9354,Camera,Electronics,3,18.61,55.83,15,8.37,47.46,Cash,CUST39779,Budget,EMP770,
TXN5C1BB29D09E2,2025-04-25,06:21:20,ST003,Rodriguezhaven Mall,East,PRD4507,Shoes,Clothing,3,310.31,930.93,20,186.19,744.74,Cash,CUST15827,Standard,EMP534,SAVE10
TXNDA2DB602C264,2025-02-06,06:21:20,ST002,Boltonmouth Mall,North,PRD4638,Car Charger,Automotive,3,490.23,1470.69,15,220.6,1250.09,Credit Card,CUST97697,VIP,EMP867,
TXNBA69E083D75A,2025-03-08,06:21:20,ST018,North Erika Mall,Central,PRD7085,T-Shirt,Clothing,5,62.27,311.35,0,0.0,311.35,Digital Wallet,CUST54631,Budget,EMP202,
TXN4FEABA15F0D1,2024-03-07,06:21:20,ST019,Lake Kristieborough Mall,North,PRD2260,Jacket,Clothing,5,497.13,2485.65,5,124.28,2361.37,Debit Card,CUST85159,Standard,EMP301,
TXN760EF5D48F82,2023-12-14,06:21:20,ST003,Rodriguezhaven Mall,East,PRD4476,Perfume,Beauty,3,485.95,1457.85,10,145.78,1312.07,Debit Card,CUST89322,Budget,EMP263,
TXNADC7F6BBB829,2024-01-17,06:21:20,ST014,Timothychester Mall,North,PRD9942,Fiction Novel,Books,3,172.06,516.18,5,25.81,490.37,Cash,CUST57201,Standard,EMP406,
TXN9D40A6872213,2025-04-26,06:21:20,ST020,Lake Gary Mall,Central,PRD2765,Fiction Novel,Books,4,109.08,436.32,15,65.45,370.87,Debit Card,CUST78000,Budget,EMP310,
TXNBC9640597F50,2024-01-03,06:21:20,ST020,Lake Gary Mall,Central,PRD6401,Running Shoes,Sports,3,70.2,210.6,0,0.0,210.6,Cash,CUST93287,VIP,EMP654,
TXNA084E7A4AEA2,2024-12-23,06:21:20,ST015,West Audreyland Mall,South,PRD8995,Smart Watch,Electronics,3,391.48,1174.44,15,176.17,998.27,Cash,CUST17771,Premium,EMP793,
TXN985D7EAC02D3,2024-05-14,06:21:20,ST013,West Reginaldfort Mall,North,PRD9804,Dumbbell,Sports,2,421.68,843.36,0,0.0,843.36,Debit Card,CUST40896,Standard,EMP754,
TXNC0AA21C50385,2023-12-16,06:21:20,ST017,East Ann Mall,Central,PRD9365,Action Figure,Toys,2,387.04,774.08,10,77.41,696.67,Digital Wallet,CUST94679,Premium,EMP750,
TXNA4609CD0491A,2023-11-02,06:21:20,ST012,Campbellfurt Mall,North,PRD8932,Foundation,Beauty,3,402.26,1206.78,10,120.68,1086.1,Cash,CUST21399,Budget,EMP455,WELCOME15
TXNBE3AE21E2DC3,2024-06-02,06:21:20,ST012,Campbellfurt Mall,North,PRD9665,Engine Oil,Automotive,3,284.71,854.13,15,128.12,726.01,Cash,CUST75359,VIP,EMP590,WELCOME15
TXN4A9AA9B0830A,2024-03-31,06:21:20,ST016,Port Michael Mall,South,PRD4850,Biography,Books,4,285.8,1143.2,15,171.48,971.72,Debit Card,CUST20809,Premium,EMP687,
TXND3BC22A872D1,2024-08-01,06:21:20,ST008,New Daniel Mall,Central,PRD6331,Car Cover,Automotive,1,473.91,473.91,10,47.39,426.52,Debit Card,CUST71166,Premium,EMP956,
TXNFC3B09C22C99,2025-07-01,06:21:20,ST007,East Seanborough Mall,North,PRD7744,Car Tire,Automotive,1,134.25,134.25,5,6.71,127.54,Debit Card,CUST63779,Premium,EMP681,
TXN9DA37B8662DA,2025-02-02,06:21:20,ST015,West Audreyland Mall,South,PRD1617,Curtains,Home & Garden,5,442.24,2211.2,5,110.56,2100.64,Digital Wallet,CUST97449,Budget,EMP146,
TXN2413BDCAFAAC,2024-07-20,06:21:20,ST002,Boltonmouth Mall,North,PRD3013,Floor Mats,Automotive,5,323.18,1615.9,10,161.59,1454.31,Cash,CUST26294,VIP,EMP415,
TXN4F03B178C6B9,2023-11-21,06:21:20,ST011,Amberfort Mall,West,PRD5058,Hat,Clothing,5,184.9,924.5,20,184.9,739.6,Credit Card,CUST82018,Budget,EMP594,
TXN97ECD571AFBE,2025-04-15,06:21:20,ST003,Rodriguezhaven Mall,East,PRD9706,Car Cover,Automotive,4,140.7,562.8,15,84.42,478.38,Cash,CUST81712,Budget,EMP844,
TXN123F291883EF,2024-03-02,06:21:20,ST006,Jenniferchester Mall,South,PRD9426,GPS Device,Automotive,1,374.25,374.25,0,0.0,374.25,Digital Wallet,CUST44300,Budget,EMP854,SUMMER20
TXN84A35418F8AC,2024-02-01,06:21:20,ST010,Harveyfurt Mall,Central,PRD6470,Smart Watch,Electronics,5,344.9,1724.5,5,86.23,1638.27,Credit Card,CUST89421,Premium,EMP387,
TXNF9561188F1CE,2023-12-17,06:21:20,ST016,Port Michael Mall,South,PRD7330,Nail Polish,Beauty,2,12.15,24.3,10,2.43,21.87,Debit Card,CUST59611,Standard,EMP330,
TXN52C1DC58A5DD,2024-02-14,06:21:20,ST012,Campbellfurt Mall,North,PRD1675,Fiction Novel,Books,1,128.24,128.24,10,12.82,115.42,Credit Card,CUST70663,Budget,EMP720,
TXN1240364C6636,2024-11-29,06:21:20,ST014,Timothychester Mall,North,PRD5402,Jeans,Clothing,3,47.86,143.58,10,14.36,129.22,Credit Card,CUST78113,Budget,EMP118,
TXNA553118EC8D4,2023-12-07,06:21:20,ST018,North Erika Mall,Central,PRD4306,Perfume,Beauty,4,349.03,1396.12,15,209.42,1186.7,Digital Wallet,CUST93517,VIP,EMP421,
